night,month,hr,dir,extent,dur_min,vol,aligned_aggr,cpp,wdx,gap_share,start_px,start_tags,end_tags
2025-05-15,2025-05,6,-1,29.5,162.9,41112,0.07,1394.0,0.83,0.0,5896.5,"wR3,VWAP",ONL
2025-05-15,2025-05,9,1,22.5,139.5,33947,0.04,1509.0,0.8,0.0,5867.0,ONL,"dS1,pdL"
2025-05-15,2025-05,11,-1,10.75,56.6,15992,0.01,1488.0,0.79,0.0,5889.5,"dS1,pdL",-
2025-05-15,2025-05,12,1,19.5,16.5,16365,0.09,839.0,0.8,0.0,5878.75,-,wR3
2025-05-16,2025-05,22,-1,3.5,74.7,5208,0.08,1488.0,0.75,0.0,5934.0,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW-2s,VW-3s,ONL"
2025-05-16,2025-05,23,1,9.25,57.0,4175,0.04,451.0,0.78,0.0,5930.5,"VW-2s,VW-3s,ONL","VW2s,VW3s,ONH"
2025-05-16,2025-05,0,-1,16.75,74.5,8305,0.06,496.0,0.79,0.0,5939.75,"VW2s,VW3s,ONH","dP,VW-2s,ONL"
2025-05-16,2025-05,1,1,13.0,290.3,15314,0.02,1178.0,0.79,0.0,5923.0,"dP,VW-2s,ONL",pdC
2025-05-16,2025-05,6,-1,8.75,37.0,3189,0.01,364.0,0.79,0.0,5936.0,pdC,-
2025-05-16,2025-05,6,1,24.75,120.4,21365,0.11,863.0,0.8,0.0,5927.25,-,"VW2s,ONH"
2025-05-16,2025-05,8,-1,8.75,75.0,9948,0.04,1137.0,0.8,0.0,5952.0,"VW2s,ONH",pdH
2025-05-16,2025-05,10,1,14.75,141.7,28417,0.08,1927.0,0.78,0.0,5943.25,pdH,"dR1,ONH"
2025-05-19,2025-05,22,1,14.5,0.1,2143,0.01,148.0,0.8,0.0,5920.5,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL",ONH
2025-05-19,2025-05,22,-1,9.75,0.1,569,0.08,58.0,0.82,0.0,5935.0,ONH,"pdL,VWAP"
2025-05-19,2025-05,22,1,11.25,1.3,1472,0.2,131.0,0.81,0.0,5925.25,"pdL,VWAP","VW2s,ONH"
2025-05-19,2025-05,22,-1,10.25,1.4,1307,0.08,128.0,0.78,0.0,5936.5,"VW2s,ONH","pdL,VWAP"
2025-05-19,2025-05,22,1,12.5,5.2,3061,0.16,245.0,0.77,0.0,5926.25,"pdL,VWAP","VW2s,ONH"
2025-05-19,2025-05,22,-1,11.5,10.6,3169,0.17,276.0,0.74,0.0,5938.75,"VW2s,ONH",-
2025-05-19,2025-05,22,1,20.75,85.9,10527,0.02,507.0,0.8,0.0,5927.25,-,"pdC,ONH"
2025-05-19,2025-05,23,-1,24.5,61.9,12032,0.05,491.0,0.81,0.0,5948.0,"pdC,ONH","dS1,pdL,VW-2s"
2025-05-19,2025-05,0,1,12.0,47.0,7748,0.05,646.0,0.82,0.0,5923.5,"dS1,pdL,VW-2s",-
2025-05-19,2025-05,1,-1,9.5,33.6,3967,0.12,418.0,0.81,0.0,5935.5,-,pdL
2025-05-19,2025-05,2,1,9.0,26.7,2314,0.1,257.0,0.82,0.0,5926.0,pdL,-
2025-05-19,2025-05,2,-1,25.25,82.2,10748,0.14,426.0,0.79,0.0,5935.0,-,"wP,VW-3s,ONL"
2025-05-19,2025-05,3,1,13.75,138.6,14878,-0.04,1082.0,0.82,0.0,5909.75,"wP,VW-3s,ONL","dS1,pdL"
2025-05-19,2025-05,6,-1,21.0,60.8,13297,0.02,633.0,0.83,0.0,5923.5,"dS1,pdL","VW-2s,ONL"
2025-05-19,2025-05,7,1,10.5,37.4,7612,0.03,725.0,0.84,0.0,5902.5,"VW-2s,ONL",-
2025-05-19,2025-05,7,-1,20.25,50.7,16398,0.11,810.0,0.81,0.0,5913.0,-,"VW-2s,ONL"
2025-05-19,2025-05,8,1,15.0,53.0,13502,-0.03,900.0,0.81,0.0,5892.75,"VW-2s,ONL",-
2025-05-19,2025-05,9,-1,12.0,34.7,5114,0.1,426.0,0.81,0.0,5907.75,-,dS2
2025-05-19,2025-05,10,1,18.25,56.7,13156,0.11,721.0,0.81,0.0,5895.75,dS2,-
2025-05-19,2025-05,11,-1,8.5,32.7,7053,0.12,830.0,0.79,0.0,5914.0,-,-
2025-05-19,2025-05,11,1,13.5,21.6,7151,0.19,530.0,0.79,0.0,5905.5,-,-
2025-05-19,2025-05,12,-1,10.75,32.5,12152,0.02,1130.0,0.82,0.0,5919.0,-,-
2025-05-20,2025-05,22,-1,2.0,0.1,210,0.4,105.0,0.62,0.0,5978.0,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VWAP,VW-2s,VW-3s,ONH,ONL"
2025-05-20,2025-05,22,1,15.5,94.5,13723,-0.11,885.0,0.76,0.0,5976.0,"VWAP,VW-2s,VW-3s,ONH,ONL","VW2s,ONH"
2025-05-20,2025-05,23,-1,28.5,277.7,33101,0.07,1161.0,0.8,0.0,5991.5,"VW2s,ONH","VW-2s,ONL"
2025-05-20,2025-05,4,1,11.25,77.7,5301,0.07,471.0,0.81,0.0,5963.0,"VW-2s,ONL",mR1
2025-05-20,2025-05,5,-1,18.75,41.0,6150,0.14,328.0,0.81,0.0,5974.25,mR1,"dP,VW-2s,ONL"
2025-05-20,2025-05,6,1,16.5,79.4,12459,0.02,755.0,0.84,0.0,5955.5,"dP,VW-2s,ONL","mR1,VWAP"
2025-05-20,2025-05,7,-1,13.25,18.7,3290,0.14,248.0,0.83,0.0,5972.0,"mR1,VWAP",dP
2025-05-20,2025-05,7,1,9.0,12.9,1947,0.02,216.0,0.86,0.0,5958.75,dP,-
2025-05-20,2025-05,8,-1,8.75,12.2,1975,0.16,226.0,0.85,0.0,5967.75,-,-
2025-05-20,2025-05,8,1,8.75,35.7,4274,-0.0,488.0,0.85,0.0,5959.0,-,-
2025-05-20,2025-05,8,-1,8.75,39.4,5343,0.07,611.0,0.83,0.0,5967.75,-,-
2025-05-20,2025-05,9,1,15.5,124.3,19701,0.04,1271.0,0.8,0.0,5959.0,-,mR1
2025-05-21,2025-05,22,1,1.0,4.2,762,0.0,762.0,0.75,0.0,5952.5,"dP,pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VWAP,VW2s,VW3s,ONH"
2025-05-21,2025-05,22,-1,17.25,7.8,4518,0.14,262.0,0.78,0.0,5953.5,"pdC,VWAP,VW2s,VW3s,ONH","VW-2s,ONL"
2025-05-21,2025-05,22,1,22.0,140.1,15188,0.04,690.0,0.8,0.0,5936.25,"VW-2s,ONL","VW2s,ONH"
2025-05-21,2025-05,0,-1,35.25,377.1,33554,0.04,952.0,0.81,0.0,5958.25,"VW2s,ONH",ONL
2025-05-21,2025-05,6,1,11.25,66.3,10591,-0.03,941.0,0.83,0.0,5923.0,ONL,-
2025-05-21,2025-05,7,-1,13.75,45.0,6823,0.1,496.0,0.83,0.0,5934.25,-,"VW-2s,ONL"
2025-05-21,2025-05,8,1,9.5,20.6,3198,0.05,337.0,0.81,0.0,5920.5,"VW-2s,ONL",dS1
2025-05-21,2025-05,9,-1,25.0,84.6,18380,0.07,735.0,0.81,0.0,5930.0,dS1,"dS2,ONL"
2025-05-21,2025-05,10,1,29.0,93.1,26240,0.06,905.0,0.81,0.0,5905.0,"dS2,ONL",-
2025-05-21,2025-05,11,-1,13.0,12.9,6999,0.16,538.0,0.78,0.0,5934.0,-,-
2025-05-21,2025-05,12,1,9.75,15.8,7015,0.08,719.0,0.81,0.0,5921.0,-,"dS1,VWAP"
2025-05-22,2025-05,22,-1,1.75,0.0,216,-0.12,123.0,0.73,0.0,5858.5,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VWAP,VW-2s,VW-3s,ONH,ONL"
2025-05-22,2025-05,22,1,9.0,1.7,614,0.14,68.0,0.81,0.0,5856.75,"pdC,VWAP,VW-2s,VW-3s,ONH,ONL","VW2s,ONH"
2025-05-22,2025-05,22,-1,14.5,11.7,3129,0.08,216.0,0.86,0.0,5865.75,"VW2s,ONH","VW-2s,ONL"
2025-05-22,2025-05,22,1,23.0,171.3,21354,0.04,928.0,0.85,0.0,5851.25,"VW-2s,ONL",ONH
2025-05-22,2025-05,1,-1,13.0,113.2,11259,0.04,866.0,0.78,0.0,5874.25,ONH,VWAP
2025-05-22,2025-05,2,1,14.75,247.2,19718,0.04,1337.0,0.81,0.0,5861.25,VWAP,"VW2s,ONH"
2025-05-22,2025-05,7,-1,11.0,24.9,4881,0.07,444.0,0.84,0.0,5876.0,"VW2s,ONH",VWAP
2025-05-22,2025-05,7,1,8.0,5.0,1857,0.06,232.0,0.83,0.0,5865.0,VWAP,VW2s
2025-05-22,2025-05,7,-1,8.75,14.4,3451,-0.03,394.0,0.86,0.0,5873.0,VW2s,VWAP
2025-05-22,2025-05,7,1,8.5,31.9,8601,0.06,1012.0,0.82,0.0,5864.25,VWAP,-
2025-05-22,2025-05,8,-1,11.25,109.2,18257,-0.04,1623.0,0.84,0.0,5872.75,-,-
2025-05-22,2025-05,10,1,13.5,59.0,15027,-0.03,1113.0,0.81,0.0,5861.5,-,"VW2s,ONH"
2025-05-22,2025-05,11,-1,38.5,51.7,34996,0.13,909.0,0.79,0.0,5875.0,"VW2s,ONH",ONL
2025-05-22,2025-05,12,1,9.25,7.4,6182,0.0,668.0,0.86,0.0,5836.5,ONL,"pdL,VW-2s"
2025-05-22,2025-05,12,-1,16.75,21.4,19025,0.08,1136.0,0.82,0.0,5845.75,"pdL,VW-2s",ONL
2025-05-23,2025-05,22,1,2.0,0.1,315,0.24,158.0,0.76,0.0,5870.0,"dP,pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VWAP,VW2s,VW3s,ONH"
2025-05-23,2025-05,22,-1,22.0,61.3,7431,0.13,338.0,0.8,0.0,5872.0,"VWAP,VW2s,VW3s,ONH",ONL
2025-05-23,2025-05,23,1,15.25,113.7,9387,0.04,616.0,0.84,0.0,5850.0,ONL,-
2025-05-23,2025-05,0,-1,9.0,55.6,5700,-0.02,633.0,0.83,0.0,5865.25,-,-
2025-05-23,2025-05,1,1,11.75,38.1,3470,0.12,295.0,0.79,0.0,5856.25,-,"dP,pdC,VW2s"
2025-05-23,2025-05,2,-1,16.25,147.7,9745,0.06,600.0,0.81,0.0,5868.0,"dP,pdC,VW2s","VW-2s,ONL"
2025-05-23,2025-05,4,1,8.75,30.6,1676,0.16,192.0,0.79,0.0,5851.75,"VW-2s,ONL",VWAP
2025-05-23,2025-05,5,-1,18.75,52.7,6865,0.11,366.0,0.82,0.0,5860.5,VWAP,"dS1,wS1,pdL,VW-3s,ONL"
2025-05-23,2025-05,6,1,29.75,107.5,20023,0.1,673.0,0.82,0.0,5841.75,"dS1,wS1,pdL,VW-3s,ONL","VW2s,ONH"
2025-05-23,2025-05,8,-1,28.0,82.0,12763,0.06,456.0,0.85,0.0,5871.5,"VW2s,ONH","dS1,wS1,pdL,ONL"
2025-05-23,2025-05,9,1,16.5,29.4,5585,0.12,338.0,0.84,0.0,5843.5,"dS1,wS1,pdL,ONL",VWAP
2025-05-23,2025-05,9,-1,11.0,41.0,5385,0.0,490.0,0.87,0.0,5860.0,VWAP,-
2025-05-23,2025-05,10,1,9.75,37.6,5832,0.02,598.0,0.85,0.0,5849.0,-,VWAP
2025-05-23,2025-05,11,-1,25.25,7.5,17515,0.11,694.0,0.79,0.0,5858.75,VWAP,ONL
2025-05-23,2025-05,11,1,10.0,9.5,7248,0.01,725.0,0.85,0.0,5833.5,ONL,"dS1,wS1,pdL"
2025-05-23,2025-05,11,-1,55.25,10.6,23824,0.2,431.0,0.74,0.0,5843.5,"dS1,wS1,pdL","dS3,ONL"
2025-05-23,2025-05,11,1,13.0,0.3,3988,0.03,307.0,0.79,0.0,5788.25,"dS3,ONL",-
2025-05-23,2025-05,11,-1,16.0,1.2,7140,0.1,446.0,0.77,0.0,5801.25,-,ONL
2025-05-23,2025-05,11,1,14.75,1.6,8225,-0.07,558.0,0.81,0.0,5785.25,ONL,-
2025-05-23,2025-05,11,-1,23.25,1.2,6672,0.1,287.0,0.8,0.0,5800.0,-,ONL
2025-05-23,2025-05,11,1,12.25,1.7,6490,-0.03,530.0,0.82,0.0,5776.75,ONL,dS3
2025-05-23,2025-05,11,-1,8.75,0.6,1793,0.18,205.0,0.81,0.0,5789.0,dS3,VW-2s
2025-05-23,2025-05,11,1,8.5,0.7,2201,0.13,259.0,0.8,0.0,5780.25,VW-2s,dS3
2025-05-23,2025-05,11,-1,8.0,0.7,2270,0.15,284.0,0.83,0.0,5788.75,dS3,-
2025-05-23,2025-05,11,1,14.0,2.5,6692,-0.01,478.0,0.83,0.0,5780.75,-,-
2025-05-23,2025-05,11,-1,31.0,6.1,19207,0.11,620.0,0.78,0.0,5794.75,-,"VW-2s,ONL"
2025-05-23,2025-05,12,1,13.25,0.6,2137,0.04,161.0,0.82,0.0,5763.75,"VW-2s,ONL",-
2025-05-23,2025-05,12,-1,11.0,0.1,1492,0.21,136.0,0.76,0.0,5777.0,-,-
2025-05-23,2025-05,12,1,8.25,0.8,2127,-0.0,258.0,0.83,0.0,5766.0,-,-
2025-05-23,2025-05,12,-1,13.5,3.5,9108,0.12,675.0,0.78,0.0,5774.25,-,ONL
2025-05-23,2025-05,12,1,14.75,2.9,6505,0.04,441.0,0.83,0.0,5760.75,ONL,-
2025-05-23,2025-05,12,-1,18.5,4.6,8728,0.11,472.0,0.79,0.0,5775.5,-,ONL
2025-05-23,2025-05,12,1,19.25,3.6,6706,0.06,348.0,0.83,0.0,5757.0,ONL,-
2025-05-23,2025-05,12,-1,17.0,6.8,12237,0.03,720.0,0.8,0.0,5776.25,-,-
2025-05-23,2025-05,12,1,25.25,7.0,12497,-0.0,495.0,0.83,0.0,5759.25,-,-
2025-05-23,2025-05,12,-1,9.25,0.5,1401,0.34,151.0,0.75,0.0,5784.5,-,-
2025-05-23,2025-05,12,1,9.5,6.3,6628,-0.02,698.0,0.85,0.0,5775.25,-,-
2025-05-26,2025-05,22,-1,2.5,0.7,460,0.06,184.0,0.81,0.0,5816.0,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VWAP,VW-2s,VW-3s,ONL"
2025-05-26,2025-05,22,1,35.25,7.4,3838,0.19,109.0,0.78,0.0,5813.5,"pdC,VWAP,VW-2s,VW-3s,ONL","VW2s,ONH"
2025-05-26,2025-05,22,-1,11.75,1.2,1597,-0.0,136.0,0.81,0.0,5848.75,"VW2s,ONH",-
2025-05-26,2025-05,22,1,9.25,0.8,705,0.07,76.0,0.78,0.0,5837.0,-,-
2025-05-26,2025-05,22,-1,8.75,1.4,605,0.12,69.0,0.81,0.0,5846.25,-,-
2025-05-26,2025-05,22,1,38.25,14.1,9765,0.14,255.0,0.73,0.0,5837.5,-,"VW2s,ONH"
2025-05-26,2025-05,22,-1,20.25,14.0,4148,0.13,205.0,0.8,0.0,5875.75,"VW2s,ONH",wP
2025-05-26,2025-05,22,1,15.5,63.4,7308,-0.01,471.0,0.85,0.0,5855.5,wP,-
2025-05-26,2025-05,23,-1,9.25,18.3,2003,0.16,217.0,0.81,0.0,5871.0,-,-
2025-05-26,2025-05,0,1,11.25,15.1,2123,0.04,189.0,0.85,0.0,5861.75,-,-
2025-05-26,2025-05,0,-1,11.25,44.6,4158,0.03,370.0,0.84,0.0,5873.0,-,-
2025-05-26,2025-05,1,1,16.25,85.1,7080,0.1,436.0,0.78,0.0,5861.75,-,ONH
2025-05-26,2025-05,2,-1,9.0,23.8,1988,0.1,221.0,0.78,0.0,5878.0,ONH,-
