day,sym,side,fills,sz,lvl,t,thru,rng
2025-04-23,ESM5,A,23,41,5410.75,16:31:52,0.192,111.75
2025-04-23,ESM5,A,16,62,5414.0,16:35:50,0.163,111.75
2025-04-23,ESM5,B,25,105,5416.25,16:36:02,0.116,111.75
2025-04-23,ESM5,A,43,94,5416.75,16:36:18,0.145,111.75
2025-04-23,ESM5,A,15,163,5415.75,16:42:02,0.213,111.75
2025-04-23,ESM5,A,15,33,5418.75,16:44:06,0.186,111.75
2025-04-23,ESM5,A,49,255,5415.5,16:46:30,0.215,111.75
2025-04-23,ESM5,B,17,100,5405.25,16:49:22,0.018,111.75
2025-04-23,ESM5,B,23,63,5413.0,16:52:38,0.049,111.75
2025-04-23,ESM5,B,26,47,5417.75,16:55:47,0.092,111.75
2025-04-23,ESM5,B,54,143,5419.5,16:55:52,0.107,111.75
2025-04-23,ESM5,B,265,696,5420.75,16:55:56,0.119,111.75
2025-04-23,ESM5,B,31,62,5426.0,16:57:19,0.166,111.75
2025-04-23,ESM5,A,36,76,5426.75,16:57:23,0.134,111.75
2025-04-23,ESM5,B,71,107,5430.75,16:57:55,0.208,111.75
2025-04-23,ESM5,B,16,24,5430.5,16:58:41,0.206,111.75
2025-04-23,ESM5,B,21,134,5428.5,16:59:47,0.188,111.75
2025-04-23,ESM5,B,33,50,5420.0,17:00:46,0.018,111.75
2025-04-23,ESM5,A,18,20,5423.25,17:01:20,0.166,111.75
2025-04-23,ESM5,A,28,100,5433.0,17:06:52,0.078,111.75
2025-04-23,ESM5,B,16,56,5432.5,17:06:51,0.141,111.75
2025-04-23,ESM5,B,25,64,5432.5,17:06:52,0.141,111.75
2025-04-23,ESM5,B,17,74,5431.25,17:07:31,0.186,111.75
2025-04-23,ESM5,B,19,93,5432.5,17:07:46,0.197,111.75
2025-04-23,ESM5,B,18,66,5438.75,17:09:14,0.262,111.75
2025-04-23,ESM5,B,17,61,5438.75,17:09:20,0.262,111.75
2025-04-23,ESM5,B,34,84,5437.5,17:10:18,0.251,111.75
2025-04-23,ESM5,A,17,149,5433.0,17:11:30,0.078,111.75
2025-04-23,ESM5,A,23,200,5434.5,17:12:35,0.065,111.75
2025-04-23,ESM5,B,45,101,5435.0,17:12:42,0.233,111.75
2025-04-23,ESM5,B,95,103,5435.25,17:12:45,0.235,111.75
2025-04-23,ESM5,A,24,121,5435.0,17:12:46,0.06,111.75
2025-04-23,ESM5,A,75,121,5434.75,17:13:05,0.063,111.75
2025-04-23,ESM5,B,26,36,5433.5,17:14:16,0.219,111.75
2025-04-23,ESM5,B,37,60,5433.75,17:14:22,0.221,111.75
2025-04-23,ESM5,B,17,29,5438.5,17:16:57,0.264,111.75
2025-04-23,ESM5,A,15,25,5440.75,17:25:57,0.009,111.75
2025-04-23,ESM5,B,20,164,5441.25,17:26:13,0.289,111.75
2025-04-23,ESM5,B,19,29,5422.5,17:34:13,0.121,111.75
2025-04-23,ESM5,A,15,36,5422.75,17:34:16,0.121,111.75
2025-04-23,ESM5,B,17,29,5422.0,17:35:36,0.116,111.75
2025-04-23,ESM5,A,16,36,5420.0,17:36:44,0.145,111.75
2025-04-23,ESM5,A,31,215,5416.5,17:37:11,0.177,111.75
2025-04-23,ESM5,A,16,31,5416.5,17:37:21,0.177,111.75
2025-04-23,ESM5,A,22,36,5411.5,17:37:37,0.221,111.75
2025-04-23,ESM5,A,28,203,5411.75,17:41:30,0.219,111.75
2025-04-23,ESM5,A,19,37,5413.0,17:41:39,0.208,111.75
2025-04-23,ESM5,B,20,37,5417.75,17:43:58,0.043,111.75
2025-04-23,ESM5,A,25,52,5418.0,17:44:01,0.163,111.75
2025-04-23,ESM5,B,27,100,5418.0,17:44:21,0.045,111.75
2025-04-23,ESM5,B,55,114,5421.25,17:44:47,0.074,111.75
2025-04-23,ESM5,A,19,108,5421.25,17:45:10,0.134,111.75
2025-04-23,ESM5,A,25,65,5418.75,17:46:59,0.157,111.75
2025-04-23,ESM5,B,17,38,5417.25,17:47:24,0.038,111.75
2025-04-23,ESM5,B,17,35,5415.5,17:47:32,0.022,111.75
2025-04-23,ESM5,A,18,80,5413.75,17:47:36,0.201,111.75
2025-04-23,ESM5,A,15,34,5416.5,17:47:55,0.177,111.75
2025-04-23,ESM5,B,18,55,5415.0,17:48:10,0.018,111.75
2025-04-23,ESM5,A,16,55,5415.5,17:48:14,0.186,111.75
2025-04-23,ESM5,A,27,50,5415.0,17:48:42,0.19,111.75
2025-04-23,ESM5,B,49,69,5415.5,17:49:36,0.022,111.75
2025-04-23,ESM5,A,18,50,5417.5,17:50:29,0.168,111.75
2025-04-23,ESM5,A,17,50,5431.25,18:00:27,0.034,111.75
2025-04-23,ESM5,B,16,25,5426.0,18:02:59,0.154,111.75
2025-04-23,ESM5,A,34,64,5416.25,18:26:33,0.065,111.75
2025-04-23,ESM5,B,35,46,5412.5,18:29:19,0.081,111.75
2025-04-23,ESM5,B,15,44,5412.5,18:30:27,0.081,111.75
2025-04-23,ESM5,B,16,45,5423.25,18:32:15,0.195,111.75
2025-04-23,ESM5,A,22,50,5423.5,18:32:18,-0.022,111.75
2025-04-23,ESM5,A,15,50,5417.25,18:33:44,0.018,111.75
2025-04-23,ESM5,B,51,109,5410.75,18:43:09,0.134,111.75
2025-04-23,ESM5,A,40,121,5408.0,18:44:09,0.101,111.75
2025-04-23,ESM5,B,31,121,5408.0,18:44:14,0.11,111.75
2025-04-23,ESM5,A,55,107,5408.25,18:44:16,0.098,111.75
2025-04-23,ESM5,B,89,121,5409.25,18:44:27,0.121,111.75
2025-04-23,ESM5,A,25,121,5406.25,18:44:55,0.116,111.75
2025-04-23,ESM5,A,34,118,5401.5,19:04:00,0.067,111.75
2025-04-23,ESM5,A,52,222,5398.0,19:04:19,0.098,111.75
2025-04-23,ESM5,A,72,252,5397.0,19:04:21,0.107,111.75
2025-04-23,ESM5,A,45,133,5396.0,19:04:21,0.116,111.75
2025-04-23,ESM5,B,26,35,5403.25,19:05:41,0.157,111.75
2025-04-23,ESM5,A,15,50,5404.0,19:14:02,-0.004,111.75
2025-04-23,ESM5,A,55,108,5396.75,19:16:02,0.06,111.75
2025-04-23,ESM5,B,35,169,5402.75,19:17:00,0.17,111.75
2025-04-23,ESM5,B,26,192,5395.25,19:22:21,0.103,111.75
2025-04-23,ESM5,A,298,787,5395.0,19:27:58,0.199,111.75
2025-04-23,ESM5,B,60,288,5391.0,19:22:54,0.065,111.75
2025-04-23,ESM5,A,18,86,5390.75,19:27:19,0.237,111.75
2025-04-23,ESM5,A,19,170,5399.0,19:32:47,0.163,111.75
2025-04-23,ESM5,A,18,50,5388.25,19:35:56,0.26,111.75
2025-04-23,ESM5,B,15,40,5388.25,19:36:01,0.034,111.75
2025-04-23,ESM5,B,19,20,5385.5,19:36:09,0.009,111.75
2025-04-23,ESM5,B,17,20,5385.25,19:36:13,0.007,111.75
2025-04-23,ESM5,A,17,36,5384.0,19:36:16,0.298,111.75
2025-04-23,ESM5,A,19,207,5386.5,19:37:51,0.275,111.75
2025-04-23,ESM5,A,16,148,5384.75,19:39:36,0.291,111.75
2025-04-23,ESM5,B,15,39,5387.5,19:40:13,0.018,111.75
2025-04-23,ESM5,B,25,100,5391.0,19:40:57,0.049,111.75
2025-04-23,ESM5,B,40,125,5391.5,19:42:05,0.054,111.75
2025-04-23,ESM5,B,19,67,5390.0,19:42:12,0.04,111.75
2025-04-24,ESM5,A,133,381,5411.75,13:30:00,0.275,115.5
2025-04-24,ESM5,A,81,228,5410.0,13:30:02,0.29,115.5
2025-04-24,ESM5,B,19,49,5406.0,13:30:08,0.065,115.5
2025-04-24,ESM5,A,17,55,5405.25,13:30:08,0.331,115.5
2025-04-24,ESM5,A,25,51,5404.75,13:30:08,0.335,115.5
2025-04-24,ESM5,A,23,55,5406.5,13:30:10,0.32,115.5
2025-04-24,ESM5,A,21,40,5406.0,13:34:31,0.335,115.5
2025-04-24,ESM5,A,29,40,5405.5,13:34:30,0.34,115.5
2025-04-24,ESM5,B,25,100,5404.25,13:35:11,0.05,115.5
2025-04-24,ESM5,A,20,45,5402.75,13:35:41,0.366,115.5
2025-04-24,ESM5,B,25,75,5403.5,13:36:22,0.017,115.5
2025-04-24,ESM5,A,30,75,5404.0,13:36:30,0.355,115.5
2025-04-24,ESM5,A,68,100,5409.0,13:37:55,0.312,115.5
2025-04-24,ESM5,A,16,40,5415.0,13:40:33,0.294,115.5
2025-04-24,ESM5,A,24,55,5417.0,13:40:51,0.277,115.5
2025-04-24,ESM5,B,28,80,5416.25,13:41:30,0.002,115.5
2025-04-24,ESM5,A,37,95,5417.0,13:41:33,0.277,115.5
2025-04-24,ESM5,A,44,95,5416.75,13:42:02,0.279,115.5
2025-04-24,ESM5,B,22,100,5417.5,13:42:13,-0.009,115.5
2025-04-24,ESM5,A,25,62,5418.25,13:42:54,0.266,115.5
2025-04-24,ESM5,A,17,42,5422.25,13:43:50,0.232,115.5
2025-04-24,ESM5,A,34,180,5425.0,13:46:10,0.208,115.5
2025-04-24,ESM5,B,20,30,5426.5,13:46:13,0.037,115.5
2025-04-24,ESM5,B,39,44,5430.25,13:47:30,0.069,115.5
2025-04-24,ESM5,A,17,40,5427.75,13:48:02,0.184,115.5
2025-04-24,ESM5,B,42,86,5425.0,13:48:28,0.013,115.5
2025-04-24,ESM5,A,16,25,5437.0,13:57:16,0.258,115.5
2025-04-24,ESM5,A,15,20,5436.5,13:57:55,0.262,115.5
2025-04-24,ESM5,A,19,25,5437.0,13:57:56,0.258,115.5
2025-04-24,ESM5,B,15,50,5437.25,13:58:06,0.022,115.5
2025-04-24,ESM5,A,36,123,5437.75,13:58:24,0.258,115.5
2025-04-24,ESM5,A,22,25,5439.5,13:58:52,0.242,115.5
2025-04-24,ESM5,B,23,75,5440.5,14:00:28,0.05,115.5
2025-04-24,ESM5,A,21,50,5442.5,14:01:00,0.234,115.5
2025-04-24,ESM5,A,20,100,5442.0,14:04:58,0.268,115.5
2025-04-24,ESM5,A,80,140,5445.0,14:08:15,0.292,115.5
2025-04-24,ESM5,A,25,64,5444.25,14:06:19,0.284,115.5
2025-04-24,ESM5,B,44,139,5446.25,14:08:16,0.065,115.5
2025-04-24,ESM5,B,304,758,5446.5,14:08:19,0.067,115.5
2025-04-24,ESM5,A,20,50,5447.5,14:08:29,0.271,115.5
2025-04-24,ESM5,B,17,27,5446.75,14:08:54,0.069,115.5
2025-04-24,ESM5,B,17,50,5447.5,14:09:27,0.076,115.5
2025-04-24,ESM5,A,71,380,5449.0,14:19:28,0.258,115.5
2025-04-24,ESM5,A,15,38,5445.0,14:10:18,0.292,115.5
2025-04-24,ESM5,A,19,34,5441.25,14:13:07,0.325,115.5
2025-04-24,ESM5,A,26,42,5444.25,14:13:52,0.299,115.5
2025-04-24,ESM5,A,27,70,5445.0,14:15:28,0.292,115.5
2025-04-24,ESM5,A,20,162,5440.5,14:17:24,0.331,115.5
2025-04-24,ESM5,A,18,64,5443.25,14:18:02,0.307,115.5
2025-04-24,ESM5,B,23,41,5448.0,14:19:03,-0.026,115.5
2025-04-24,ESM5,B,26,78,5448.5,14:19:15,-0.022,115.5
2025-04-24,ESM5,B,31,81,5447.75,14:19:24,-0.028,115.5
2025-04-24,ESM5,A,17,43,5449.5,14:19:28,0.253,115.5
2025-04-24,ESM5,A,37,99,5450.75,14:19:28,0.242,115.5
2025-04-24,ESM5,A,37,100,5451.0,14:19:31,0.24,115.5
2025-04-24,ESM5,B,16,61,5451.75,14:19:59,0.006,115.5
2025-04-24,ESM5,B,19,69,5454.0,14:20:14,0.013,115.5
2025-04-24,ESM5,B,21,105,5454.75,14:21:15,0.002,115.5
2025-04-24,ESM5,B,51,252,5455.0,14:21:44,0.004,115.5
2025-04-24,ESM5,B,89,300,5455.0,14:21:54,0.004,115.5
2025-04-24,ESM5,A,16,25,5458.25,14:22:23,0.177,115.5
2025-04-24,ESM5,B,101,386,5458.0,14:22:49,0.017,115.5
2025-04-24,ESM5,A,17,50,5460.0,14:23:27,0.162,115.5
2025-04-24,ESM5,B,18,120,5460.25,14:23:38,0.037,115.5
2025-04-24,ESM5,A,43,125,5460.5,14:24:09,0.158,115.5
2025-04-24,ESM5,B,76,346,5459.25,14:24:26,0.028,115.5
2025-04-24,ESM5,B,78,233,5460.5,14:25:02,0.039,115.5
2025-04-24,ESM5,B,22,96,5459.0,14:26:45,0.026,115.5
2025-04-24,ESM5,B,84,186,5461.5,14:27:03,0.048,115.5
2025-04-24,ESM5,B,45,141,5462.0,14:27:10,0.052,115.5
2025-04-24,ESM5,B,71,229,5463.0,14:27:17,0.061,115.5
2025-04-24,ESM5,B,20,101,5464.0,14:27:28,0.069,115.5
2025-04-24,ESM5,B,18,32,5464.5,14:27:37,0.074,115.5
2025-04-24,ESM5,B,34,101,5465.0,14:27:41,0.078,115.5
2025-04-24,ESM5,B,72,232,5466.0,14:27:49,0.087,115.5
2025-04-24,ESM5,B,27,69,5465.75,14:27:51,0.084,115.5
2025-04-24,ESM5,B,65,344,5467.0,14:28:58,0.095,115.5
2025-04-24,ESM5,B,32,133,5467.0,14:29:28,0.095,115.5
2025-04-24,ESM5,B,49,200,5466.25,14:30:06,0.089,115.5
2025-04-24,ESM5,B,19,54,5466.75,14:30:05,0.093,115.5
2025-04-24,ESM5,B,50,117,5468.0,14:30:30,0.104,115.5
2025-04-24,ESM5,B,61,103,5466.0,14:31:57,0.087,115.5
2025-04-24,ESM5,B,21,55,5466.0,14:32:00,0.087,115.5
2025-04-24,ESM5,B,45,150,5470.0,14:32:41,0.121,115.5
2025-04-24,ESM5,B,17,100,5470.25,14:32:16,0.123,115.5
2025-04-24,ESM5,A,19,20,5471.0,14:32:18,0.067,115.5
2025-04-24,ESM5,B,42,100,5469.25,14:32:45,0.115,115.5
2025-04-24,ESM5,B,29,100,5470.0,14:33:15,0.121,115.5
2025-04-24,ESM5,B,45,172,5472.75,14:35:54,0.145,115.5
2025-04-24,ESM5,B,48,254,5474.25,14:36:20,0.158,115.5
2025-04-24,ESM5,B,27,70,5476.75,14:36:33,0.18,115.5
2025-04-24,ESM5,A,18,71,5475.75,14:37:34,0.026,115.5
2025-04-24,ESM5,A,27,200,5478.0,14:38:12,-0.011,115.5
2025-04-24,ESM5,B,39,100,5474.5,14:38:46,0.16,115.5
2025-04-24,ESM5,A,16,29,5474.25,14:38:50,0.022,115.5
2025-04-24,ESM5,B,30,100,5474.0,14:38:57,0.156,115.5
2025-04-24,ESM5,B,31,100,5473.5,14:39:04,0.152,115.5
2025-04-24,ESM5,B,16,32,5472.75,14:39:07,0.145,115.5
2025-04-24,ESM5,B,15,25,5462.75,14:43:40,0.058,115.5
2025-04-24,ESM5,B,17,64,5466.0,14:43:47,0.087,115.5
2025-04-24,ESM5,B,17,75,5466.75,14:44:03,0.093,115.5
2025-04-24,ESM5,A,50,150,5467.75,14:44:05,0.145,115.5
2025-04-24,ESM5,B,32,100,5467.5,14:44:08,0.1,115.5
2025-04-24,ESM5,B,61,344,5465.0,14:44:18,0.078,115.5
2025-04-24,ESM5,B,20,67,5465.5,14:44:26,0.082,115.5
2025-04-24,ESM5,B,36,100,5464.25,14:44:33,0.071,115.5
2025-04-24,ESM5,A,27,89,5464.0,14:44:40,0.177,115.5
2025-04-24,ESM5,A,38,150,5465.0,14:44:44,0.169,115.5
2025-04-24,ESM5,B,24,100,5464.0,14:44:48,0.069,115.5
2025-04-24,ESM5,B,21,100,5463.5,14:44:50,0.065,115.5
2025-04-24,ESM5,B,17,25,5463.25,14:45:50,0.063,115.5
2025-04-24,ESM5,A,15,20,5467.75,14:45:01,0.145,115.5
2025-04-24,ESM5,B,50,363,5466.0,14:45:20,0.087,115.5
2025-04-24,ESM5,B,44,152,5464.0,14:45:46,0.069,115.5
2025-04-24,ESM5,B,29,100,5463.5,14:45:49,0.065,115.5
2025-04-24,ESM5,B,23,100,5463.0,14:46:01,0.061,115.5
2025-04-24,ESM5,B,29,100,5463.25,14:46:35,0.063,115.5
2025-04-24,ESM5,A,24,105,5463.0,14:46:36,0.186,115.5
2025-04-24,ESM5,A,17,44,5457.0,14:48:47,0.238,115.5
2025-04-24,ESM5,A,29,96,5463.5,14:49:53,0.182,115.5
2025-04-24,ESM5,A,35,69,5463.25,14:49:53,0.184,115.5
2025-04-24,ESM5,A,31,81,5462.5,14:50:36,0.19,115.5
2025-04-24,ESM5,A,15,35,5462.5,14:50:50,0.19,115.5
2025-04-24,ESM5,B,25,103,5470.0,14:55:40,0.043,115.5
2025-04-24,ESM5,A,19,103,5470.25,14:55:45,0.123,115.5
2025-04-24,ESM5,B,22,70,5470.0,14:56:15,0.043,115.5
2025-04-24,ESM5,B,16,47,5472.0,14:56:50,0.061,115.5
2025-04-24,ESM5,A,70,174,5469.75,14:58:35,0.128,115.5
2025-04-24,ESM5,B,16,50,5467.5,15:02:11,0.032,115.5
2025-04-24,ESM5,B,25,66,5473.0,15:04:55,0.08,115.5
2025-04-24,ESM5,B,17,34,5474.5,15:05:50,0.093,115.5
2025-04-24,ESM5,A,18,50,5474.25,15:06:51,0.089,115.5
2025-04-24,ESM5,A,23,25,5480.75,15:11:39,0.032,115.5
2025-04-24,ESM5,B,19,82,5481.75,15:11:42,0.156,115.5
2025-04-24,ESM5,A,35,101,5483.25,15:12:14,0.011,115.5
2025-04-24,ESM5,B,22,62,5479.0,15:21:31,0.132,115.5
2025-04-24,ESM5,A,17,100,5479.5,15:21:56,0.004,115.5
2025-04-24,ESM5,A,17,100,5479.5,15:22:24,-0.015,115.5
2025-04-24,ESM5,A,19,22,5474.0,15:24:42,0.089,115.5
2025-04-24,ESM5,A,24,80,5474.75,15:24:55,0.082,115.5
2025-04-24,ESM5,A,15,75,5474.0,15:26:14,0.093,115.5
2025-04-24,ESM5,A,28,50,5470.75,15:28:46,0.121,115.5
2025-04-24,ESM5,A,18,21,5470.75,15:33:38,0.121,115.5
2025-04-24,ESM5,A,25,30,5472.5,15:34:15,0.106,115.5
2025-04-24,ESM5,A,19,50,5475.0,15:38:16,0.084,115.5
2025-04-24,ESM5,A,15,50,5470.25,15:45:12,0.126,115.5
2025-04-24,ESM5,B,17,59,5468.75,15:45:38,0.006,115.5
2025-04-24,ESM5,A,33,123,5473.0,15:48:11,0.136,115.5
2025-04-24,ESM5,B,25,123,5472.75,15:48:11,0.041,115.5
2025-04-24,ESM5,B,33,123,5470.25,15:48:31,0.019,115.5
2025-04-24,ESM5,A,26,106,5470.25,15:48:39,0.16,115.5
2025-04-24,ESM5,A,58,123,5469.5,15:48:46,0.167,115.5
2025-04-24,ESM5,B,19,43,5474.5,15:49:01,0.056,115.5
2025-04-24,ESM5,B,29,50,5471.75,15:50:12,0.032,115.5
2025-04-24,ESM5,B,22,63,5473.25,15:51:37,0.045,115.5
2025-04-24,ESM5,A,27,50,5478.0,15:53:15,0.102,115.5
2025-04-24,ESM5,A,18,85,5484.0,15:55:40,0.05,115.5
2025-04-24,ESM5,B,16,25,5474.5,15:57:06,0.056,115.5
2025-04-24,ESM5,B,35,83,5478.5,15:57:51,0.091,115.5
2025-04-24,ESM5,B,29,123,5476.75,15:57:57,0.076,115.5
2025-04-24,ESM5,A,28,97,5477.0,15:57:59,0.11,115.5
2025-04-24,ESM5,B,33,123,5475.5,15:58:06,0.065,115.5
2025-04-24,ESM5,A,16,69,5475.75,15:58:06,0.167,115.5
2025-04-24,ESM5,A,47,123,5476.0,15:58:07,0.165,115.5
2025-04-24,ESM5,B,34,99,5475.75,15:58:15,0.067,115.5
2025-04-24,ESM5,A,34,123,5475.25,15:58:21,0.171,115.5
2025-04-24,ESM5,B,16,75,5475.0,15:58:21,0.061,115.5
2025-04-24,ESM5,B,33,110,5475.25,15:58:33,0.063,115.5
2025-04-24,ESM5,A,15,75,5476.0,15:58:54,0.165,115.5
2025-04-24,ESM5,A,71,116,5472.75,15:59:13,0.193,115.5
2025-04-24,ESM5,B,35,123,5472.5,15:59:16,0.039,115.5
2025-04-24,ESM5,A,24,80,5472.75,15:59:22,0.193,115.5
2025-04-24,ESM5,A,26,94,5471.0,15:59:29,0.208,115.5
2025-04-24,ESM5,A,48,100,5473.75,16:00:07,0.184,115.5
2025-04-24,ESM5,A,30,123,5476.0,16:01:17,0.165,115.5
2025-04-24,ESM5,B,26,91,5475.75,16:01:21,0.067,115.5
2025-04-24,ESM5,A,27,70,5476.0,16:01:20,0.165,115.5
2025-04-24,ESM5,B,16,25,5470.5,16:02:17,0.022,115.5
2025-04-24,ESM5,A,24,67,5470.75,16:02:39,0.21,115.5
2025-04-24,ESM5,A,33,61,5474.0,16:03:30,0.182,115.5
2025-04-24,ESM5,A,45,115,5474.5,16:03:56,0.177,115.5
2025-04-24,ESM5,B,30,109,5474.0,16:03:58,0.052,115.5
2025-04-24,ESM5,B,27,85,5476.75,16:04:47,0.076,115.5
2025-04-24,ESM5,B,24,100,5474.75,16:05:00,0.058,115.5
2025-04-24,ESM5,B,35,123,5474.5,16:05:06,0.056,115.5
2025-04-24,ESM5,A,22,57,5475.0,16:05:09,0.201,115.5
2025-04-24,ESM5,A,44,123,5474.75,16:05:18,0.203,115.5
2025-04-24,ESM5,B,22,100,5473.25,16:05:39,0.045,115.5
2025-04-24,ESM5,B,18,46,5472.25,16:05:51,0.037,115.5
2025-04-24,ESM5,B,40,100,5472.0,16:05:54,0.035,115.5
2025-04-24,ESM5,A,85,164,5474.0,16:06:34,0.216,115.5
2025-04-24,ESM5,A,32,92,5470.0,16:07:50,0.251,115.5
2025-04-24,ESM5,A,36,117,5470.75,16:08:18,0.245,115.5
2025-04-24,ESM5,A,47,125,5473.0,16:12:02,0.225,115.5
2025-04-24,ESM5,A,30,86,5472.5,16:11:46,0.229,115.5
2025-04-24,ESM5,B,19,65,5487.75,16:19:04,0.05,115.5
2025-04-24,ESM5,A,25,50,5491.0,16:28:21,0.117,115.5
2025-04-24,ESM5,A,17,17,5489.5,16:28:25,0.13,115.5
2025-04-24,ESM5,A,20,85,5492.25,16:30:41,0.106,115.5
2025-04-24,ESM5,B,21,78,5492.5,16:32:25,0.037,115.5
2025-04-24,ESM5,A,84,122,5492.5,16:32:35,0.104,115.5
2025-04-24,ESM5,A,41,80,5492.25,16:32:44,0.106,115.5
2025-04-24,ESM5,B,15,23,5492.5,16:32:56,0.037,115.5
2025-04-24,ESM5,B,19,52,5493.75,16:33:25,0.048,115.5
2025-04-24,ESM5,A,25,100,5494.75,16:34:14,0.084,115.5
2025-04-24,ESM5,B,24,100,5495.75,16:34:59,0.065,115.5
2025-04-24,ESM5,B,19,81,5496.25,16:34:26,0.069,115.5
2025-04-24,ESM5,A,18,20,5497.75,16:34:38,0.058,115.5
2025-04-24,ESM5,A,30,46,5495.75,16:35:03,0.076,115.5
2025-04-24,ESM5,A,23,96,5497.25,16:35:52,0.063,115.5
2025-04-24,ESM5,A,80,380,5499.0,16:56:48,0.048,115.5
2025-04-24,ESM5,A,19,50,5498.5,16:56:45,0.052,115.5
2025-04-24,ESM5,A,15,49,5494.25,16:45:04,0.089,115.5
2025-04-24,ESM5,B,20,100,5492.5,16:46:50,0.006,115.5
2025-04-24,ESM5,B,16,40,5494.5,16:49:23,0.076,115.5
2025-04-24,ESM5,A,21,33,5499.75,16:56:48,0.041,115.5
2025-04-24,ESM5,A,18,38,5499.75,16:56:48,0.041,115.5
2025-04-24,ESM5,A,38,200,5500.0,16:56:48,0.039,115.5
2025-04-24,ESM5,A,25,103,5500.75,16:59:47,-0.002,115.5
2025-04-24,ESM5,A,36,50,5499.0,17:03:24,0.026,115.5
2025-04-24,ESM5,A,53,135,5497.5,17:02:23,0.039,115.5
2025-04-24,ESM5,A,16,83,5495.25,17:12:31,0.058,115.5
2025-04-24,ESM5,A,33,71,5490.0,17:17:12,0.104,115.5
2025-04-24,ESM5,A,18,60,5490.0,17:22:05,0.104,115.5
2025-04-24,ESM5,B,20,189,5496.25,17:37:21,0.058,115.5
2025-04-24,ESM5,A,15,86,5490.75,17:44:17,0.169,115.5
2025-04-24,ESM5,A,17,39,5497.0,17:52:03,0.115,115.5
2025-04-24,ESM5,A,20,77,5494.75,17:49:18,0.134,115.5
2025-04-24,ESM5,A,16,38,5503.0,18:03:38,0.063,115.5
2025-04-24,ESM5,B,45,84,5501.0,18:12:11,0.041,115.5
2025-04-24,ESM5,A,34,74,5501.75,18:14:36,0.087,115.5
2025-04-24,ESM5,B,16,64,5503.75,18:16:22,0.065,115.5
2025-04-24,ESM5,B,16,50,5510.25,18:40:24,0.149,115.5
2025-04-24,ESM5,A,16,61,5508.5,18:43:44,0.054,115.5
2025-04-24,ESM5,A,20,25,5512.25,18:50:39,0.022,115.5
2025-04-24,ESM5,B,33,75,5514.25,18:53:07,0.221,115.5
2025-04-24,ESM5,B,17,60,5505.25,19:00:13,0.143,115.5
2025-04-24,ESM5,B,20,60,5502.0,19:01:56,0.115,115.5
2025-04-24,ESM5,A,15,60,5501.5,19:03:16,0.041,115.5
2025-04-24,ESM5,B,18,38,5497.5,19:06:03,0.076,115.5
2025-04-24,ESM5,B,15,70,5497.5,19:06:44,0.076,115.5
2025-04-24,ESM5,B,92,308,5493.75,19:15:01,0.004,115.5
2025-04-24,ESM5,B,107,364,5493.5,19:15:08,0.002,115.5
2025-04-24,ESM5,B,30,107,5498.25,19:16:26,0.043,115.5
2025-04-24,ESM5,B,19,154,5503.0,19:21:36,0.084,115.5
2025-04-24,ESM5,B,15,143,5499.75,19:24:39,0.056,115.5
2025-04-24,ESM5,A,19,40,5502.0,19:27:46,0.156,115.5
2025-04-24,ESM5,A,19,40,5497.0,19:29:31,0.199,115.5
2025-04-24,ESM5,A,17,32,5503.0,19:37:20,0.147,115.5
2025-04-24,ESM5,B,16,18,5503.5,19:37:39,0.004,115.5
2025-04-24,ESM5,B,90,194,5504.75,19:38:11,-0.006,115.5
2025-04-24,ESM5,B,94,191,5505.0,19:38:08,-0.004,115.5
2025-04-24,ESM5,B,22,76,5506.75,19:38:41,0.011,115.5
2025-04-24,ESM5,B,75,173,5507.25,19:39:08,0.015,115.5
2025-04-24,ESM5,B,119,181,5506.0,19:40:02,-0.009,115.5
2025-04-24,ESM5,B,17,27,5509.75,19:45:50,0.024,115.5
2025-04-24,ESM5,A,33,100,5511.25,19:48:07,0.076,115.5
2025-04-24,ESM5,A,21,50,5513.25,19:48:14,0.058,115.5
2025-04-24,ESM5,A,20,100,5514.0,19:49:12,0.052,115.5
2025-04-24,ESM5,A,31,183,5515.0,19:49:27,0.043,115.5
2025-04-25,ESM5,B,18,25,5502.25,13:32:45,0.171,70.0
2025-04-25,ESM5,A,54,144,5500.5,13:32:52,0.346,70.0
2025-04-25,ESM5,B,43,77,5501.25,13:32:59,0.157,70.0
2025-04-25,ESM5,A,37,75,5505.75,13:33:36,0.271,70.0
2025-04-25,ESM5,B,33,100,5509.5,13:33:46,0.275,70.0
2025-04-25,ESM5,A,15,56,5511.5,13:33:57,0.189,70.0
2025-04-25,ESM5,B,19,38,5513.5,13:34:05,0.332,70.0
2025-04-25,ESM5,A,79,100,5512.0,13:34:52,0.182,70.0
2025-04-25,ESM5,B,43,310,5517.25,13:35:29,0.386,70.0
2025-04-25,ESM5,B,18,110,5519.75,13:35:34,0.421,70.0
2025-04-25,ESM5,B,15,97,5522.75,13:38:30,0.464,70.0
2025-04-25,ESM5,B,19,42,5521.5,13:40:44,0.446,70.0
2025-04-25,ESM5,B,15,21,5517.25,13:41:11,0.386,70.0
2025-04-25,ESM5,A,23,79,5516.5,13:41:35,0.068,70.0
2025-04-25,ESM5,B,23,50,5516.25,13:42:02,0.371,70.0
2025-04-25,ESM5,A,16,50,5508.5,13:45:06,0.211,70.0
2025-04-25,ESM5,A,17,40,5507.25,13:46:36,0.229,70.0
